Id,target_chr,target_start,target_end,grna_target_chr,grna_target_start,grna_target_end,cleavage_freq,location
9964,15,56348422,56348444,10,87746680,87746702,0,56348433
9965,10,26208112,26208134,10,87746680,87746702,-0.000268,26208123
9966,17,11368579,11368601,10,87746680,87746702,-0.000341,11368590
9967,14,34190969,34190991,10,87746680,87746702,7.00E-05,34190980
9968,15,59510032,59510054,10,87746680,87746702,0.000178,59510043
9969,3,148803950,148803972,10,87746680,87746702,-2.80E-05,148803961
9970,17,70207668,70207690,10,87746680,87746702,0.000114,70207679
9971,1,167313668,167313690,10,87746680,87746702,0.000168,167313679
9972,1,207898989,207899011,1,207898989,207899011,0.921528,207899000
9973,7,41509504,41509526,1,207898989,207899011,0.047081,41509515
9974,17,34910769,34910791,1,207898989,207899011,2.10E-05,34910780
9975,7,98168285,98168307,1,207898989,207899011,0.002658,98168296
9976,2,150885681,150885703,1,207898989,207899011,5.90E-05,150885692
9977,6,73780400,73780422,1,207898989,207899011,0.000106,73780411
9978,7,38530042,38530064,1,207898989,207899011,0.000364,38530053
9979,2,84910148,84910170,1,207898989,207899011,0.005251,84910159
9980,22,33728167,33728189,1,207898989,207899011,0,33728178
9981,6,162797873,162797895,1,207898989,207899011,0.007359,162797884
9982,2,158393412,158393434,1,207898989,207899011,0.000412,158393423
9983,4,53905184,53905206,1,207898989,207899011,0,53905195
9984,1,158672203,158672225,1,207898989,207899011,4.00E-05,158672214
9985,12,29201100,29201122,1,207898989,207899011,0.001816,29201111
9986,1,12416346,12416368,1,207898989,207899011,0.000119,12416357
9987,23,8150872,8150894,1,207898989,207899011,-2.30E-05,8150883
9988,1,8504243,8504265,1,207898989,207899011,0.000637,8504254
9989,12,62919558,62919580,1,207898989,207899011,-4.10E-05,62919569
9990,8,106778146,106778168,1,207898989,207899011,-0.000159,106778157
9991,5,90048940,90048962,1,207898989,207899011,-0.000157,90048951
9992,4,92855300,92855322,1,207898989,207899011,-9.80E-05,92855311
9993,6,105677418,105677440,1,207898989,207899011,-0.000404,105677429
9994,17,60740529,60740551,1,207898989,207899011,-6.70E-05,60740540
9995,1,241788979,241789001,1,207898989,207899011,-2.50E-05,241788990
9996,8,119727084,119727106,1,207898989,207899011,0.000444,119727095
9997,15,87934659,87934681,1,207898989,207899011,-0.000115,87934670
9998,4,118410445,118410467,1,207898989,207899011,0.000943,118410456
9999,6,142874933,142874955,1,207898989,207899011,0.00022,142874944
10000,4,87989385,87989407,1,207898989,207899011,6.50E-05,87989396
10001,2,162272273,162272295,1,207898989,207899011,0.000279,162272284
10002,1,151478943,151478965,1,207898989,207899011,0.001016,151478954
10003,2,217197154,217197176,1,207898989,207899011,0.000179,217197165
10004,23,82176796,82176818,1,207898989,207899011,-7.30E-05,82176807
10005,3,179185768,179185790,1,207898989,207899011,0.000555,179185779
10006,10,15392983,15393005,1,207898989,207899011,-5.70E-05,15392994
10007,2,126362276,126362298,1,207898989,207899011,-2.40E-05,126362287
10008,20,52667713,52667735,1,207898989,207899011,8.20E-05,52667724
10009,22,47657924,47657946,1,207898989,207899011,0.000322,47657935
10010,6,133415880,133415902,1,207898989,207899011,4.90E-05,133415891
10011,11,16955567,16955589,1,207898989,207899011,0.000193,16955578
10012,6,144491536,144491558,1,207898989,207899011,0.000265,144491547
10013,23,93288503,93288525,1,207898989,207899011,-0.000205,93288514
10014,1,53590151,53590173,1,207898989,207899011,0.000127,53590162
10015,7,109196539,109196561,1,207898989,207899011,1.10E-05,109196550
10016,8,79451947,79451969,1,207898989,207899011,0.00089,79451958
10017,4,169261839,169261861,1,207898989,207899011,0.006289,169261850
10018,10,24628052,24628074,1,207898989,207899011,0.000133,24628063
10019,1,37444736,37444758,1,207898989,207899011,2.20E-05,37444747
10020,8,126595236,126595258,1,207898989,207899011,-8.90E-05,126595247
10021,5,111651245,111651267,1,207898989,207899011,0.000125,111651256
10022,16,47987358,47987380,1,207898989,207899011,0.019282,47987369
10023,1,5804324,5804346,1,207898989,207899011,-0.000257,5804335
10024,23,133802527,133802549,1,207898989,207899011,-5.80E-05,133802538
10025,9,135028442,135028464,1,207898989,207899011,0.000213,135028453
10026,23,31233037,31233059,1,207898989,207899011,-8.70E-05,31233048
10027,11,22476580,22476602,1,207898989,207899011,0.000135,22476591
10028,2,56612729,56612751,1,207898989,207899011,-0.000128,56612740
10029,13,73595740,73595762,1,207898989,207899011,0.000116,73595751
10030,3,65336338,65336360,1,207898989,207899011,0.000129,65336349
10031,1,37403097,37403119,1,207898989,207899011,0.00015,37403108
10032,6,124610916,124610938,1,207898989,207899011,-0.000245,124610927
10033,1,187984489,187984511,1,207898989,207899011,0.000295,187984500
10034,13,74771160,74771182,1,207898989,207899011,0.00015,74771171
10035,17,8212275,8212297,1,207898989,207899011,-0.00018,8212286
10036,17,49375430,49375452,1,207898989,207899011,0.00019,49375441
10037,17,35042875,35042897,1,207898989,207899011,-0.000238,35042886
10038,6,123351293,123351315,1,207898989,207899011,0.000168,123351304
10039,1,202832023,202832045,1,207898989,207899011,-0.000122,202832034
10040,10,9572540,9572562,1,207898989,207899011,-0.000196,9572551
10041,7,97423050,97423072,1,207898989,207899011,0.000217,97423061
10042,3,2587129,2587151,1,207898989,207899011,0.000139,2587140
10043,11,9099107,9099129,1,207898989,207899011,-0.000107,9099118
10044,2,184255914,184255936,1,207898989,207899011,-0.000179,184255925
10045,15,35623249,35623271,1,207898989,207899011,-8.10E-05,35623260
10046,12,52471355,52471377,1,207898989,207899011,0,52471366
10047,10,4235566,4235588,1,207898989,207899011,-7.50E-05,4235577
10048,19,15942869,15942891,1,207898989,207899011,0.000123,15942880
10049,17,69790426,69790448,1,207898989,207899011,0.00026,69790437
10050,1,175038151,175038173,1,207898989,207899011,0,175038162
10051,18,53997073,53997095,1,207898989,207899011,0.000183,53997084
10052,15,65480304,65480326,1,207898989,207899011,1.30E-05,65480315
10053,23,133853287,133853309,1,207898989,207899011,0.000184,133853298
10054,17,28114629,28114651,1,207898989,207899011,-8.80E-05,28114640
10055,2,190526632,190526654,1,207898989,207899011,0.000174,190526643
10056,11,107641626,107641648,1,207898989,207899011,-7.50E-05,107641637
10057,2,44026466,44026488,1,207898989,207899011,5.70E-05,44026477
10058,17,56525646,56525668,1,207898989,207899011,0.000192,56525657
10059,2,27433589,27433611,1,207898989,207899011,0.000124,27433600
10060,17,47303390,47303412,1,207898989,207899011,-7.60E-05,47303401
10061,18,14864785,14864807,1,207898989,207899011,0.004241,14864796
10062,6,79716825,79716847,1,207898989,207899011,-0.000342,79716836
10063,16,84695714,84695736,1,207898989,207899011,5.60E-05,84695725
10064,18,11535051,11535073,1,207898989,207899011,0.000111,11535062
10065,9,3945768,3945790,1,207898989,207899011,8.90E-05,3945779
10066,9,116099811,116099833,1,207898989,207899011,4.10E-05,116099822
10067,3,120587509,120587531,1,207898989,207899011,-9.40E-05,120587520
10068,2,104428393,104428415,1,207898989,207899011,-0.000276,104428404
10069,16,78820912,78820934,1,207898989,207899011,0.000291,78820923
10070,9,106083260,106083282,1,207898989,207899011,-6.20E-05,106083271
10071,21,27372028,27372050,1,207898989,207899011,1.20E-05,27372039
10072,11,36034888,36034910,1,207898989,207899011,-0.000461,36034899
10073,1,18765559,18765581,1,207898989,207899011,0.000164,18765570
10074,4,30262127,30262149,1,207898989,207899011,4.80E-05,30262138
10075,1,47826885,47826907,1,207898989,207899011,8.20E-05,47826896
10076,21,28903411,28903433,1,207898989,207899011,0,28903422
10077,5,139431964,139431986,1,207898989,207899011,2.50E-05,139431975
10078,6,25552267,25552289,1,207898989,207899011,-8.40E-05,25552278
10079,10,21542137,21542159,1,207898989,207899011,-5.00E-06,21542148
10080,17,57674627,57674649,1,207898989,207899011,-2.50E-05,57674638
10081,1,233277817,233277839,1,207898989,207899011,2.90E-05,233277828
10082,4,185965897,185965919,1,207898989,207899011,-0.000163,185965908
10083,6,2657930,2657952,1,207898989,207899011,-8.00E-06,2657941
10084,8,31087899,31087921,1,207898989,207899011,-0.000116,31087910
10085,5,96254264,96254286,1,207898989,207899011,-0.000127,96254275
10086,23,15530613,15530635,1,207898989,207899011,0.000151,15530624
10087,2,227302248,227302270,1,207898989,207899011,-4.70E-05,227302259
10088,6,93889441,93889463,1,207898989,207899011,3.10E-05,93889452
10089,9,29945331,29945353,1,207898989,207899011,5.00E-06,29945342
10090,18,45609263,45609285,1,207898989,207899011,0.000285,45609274
10091,20,12476845,12476867,1,207898989,207899011,0.000336,12476856
10092,3,49618448,49618470,1,207898989,207899011,0.00016,49618459
10093,23,137446136,137446158,1,207898989,207899011,3.40E-05,137446147
10094,23,31430246,31430268,1,207898989,207899011,0.000133,31430257
10095,6,145694569,145694591,1,207898989,207899011,6.70E-05,145694580
10096,9,104823790,104823812,1,207898989,207899011,-0.000124,104823801
10097,9,7234136,7234158,1,207898989,207899011,-3.90E-05,7234147
10098,2,204836336,204836358,1,207898989,207899011,-0.000104,204836347
10099,22,45152540,45152562,1,207898989,207899011,-0.001002,45152551
10100,23,113670561,113670583,1,207898989,207899011,0,113670572
10101,8,71378255,71378277,1,207898989,207899011,4.90E-05,71378266
10102,11,95315137,95315159,1,207898989,207899011,0.000163,95315148
10103,20,16414199,16414221,1,207898989,207899011,-0.000163,16414210
10104,23,139892985,139893007,1,207898989,207899011,2.10E-05,139892996
10105,10,81839539,81839561,1,207898989,207899011,-0.000942,81839550
10106,5,15040131,15040153,1,207898989,207899011,0.000221,15040142
10107,5,9814714,9814736,1,207898989,207899011,-6.40E-05,9814725
10108,14,63110860,63110882,1,207898989,207899011,-4.30E-05,63110871
10109,7,12328289,12328311,1,207898989,207899011,0.000114,12328300
10110,2,200669053,200669075,1,207898989,207899011,-1.40E-05,200669064
10111,11,59856673,59856695,1,207898989,207899011,-0.000131,59856684
10112,7,70621115,70621137,1,207898989,207899011,0.000269,70621126
10113,6,77645727,77645749,1,207898989,207899011,0.000102,77645738
10114,23,131402173,131402195,1,207898989,207899011,3.10E-05,131402184
10115,23,49679408,49679430,1,207898989,207899011,0.000136,49679419
10116,1,164731285,164731307,1,207898989,207899011,-0.000245,164731296
10117,1,179954170,179954192,1,207898989,207899011,-0.000192,179954181
10118,6,141565105,141565127,1,207898989,207899011,0.000467,141565116
10119,2,30284760,30284782,1,207898989,207899011,0.000344,30284771
10120,6,67834439,67834461,1,207898989,207899011,0.000115,67834450
10121,12,106098522,106098544,1,207898989,207899011,0.000134,106098533
10122,9,119854657,119854679,1,207898989,207899011,-0.000128,119854668
10123,5,96405481,96405503,1,207898989,207899011,0.002041,96405492
10124,5,84842456,84842478,1,207898989,207899011,2.70E-05,84842467
10125,13,68353047,68353069,1,207898989,207899011,0.000221,68353058
10126,5,105348910,105348932,1,207898989,207899011,-2.70E-05,105348921
10127,10,129121454,129121476,1,207898989,207899011,-0.000112,129121465
10128,4,105723522,105723544,1,207898989,207899011,0.000214,105723533
10129,21,20736262,20736284,1,207898989,207899011,-3.80E-05,20736273
10130,23,95537884,95537906,1,207898989,207899011,-4.80E-05,95537895
10131,9,107104429,107104451,1,207898989,207899011,-4.70E-05,107104440
10132,7,17282936,17282958,1,207898989,207899011,4.20E-05,17282947
10133,15,63191056,63191078,1,207898989,207899011,2.60E-05,63191067
10134,6,24673977,24673999,1,207898989,207899011,0.000176,24673988
10135,12,27731799,27731821,1,207898989,207899011,0.001028,27731810
10136,23,101727453,101727475,1,207898989,207899011,0.000405,101727464
10137,6,151840966,151840988,1,207898989,207899011,-2.20E-05,151840977
10138,2,108441963,108441985,1,207898989,207899011,-5.70E-05,108441974
10139,20,15852668,15852690,1,207898989,207899011,2.60E-05,15852679
10140,23,93426749,93426771,1,207898989,207899011,0,93426760
10141,18,44878238,44878260,1,207898989,207899011,0,44878249
10142,2,100548823,100548845,1,207898989,207899011,9.90E-05,100548834
10143,23,147858246,147858268,1,207898989,207899011,0.000191,147858257
10144,23,20421003,20421025,1,207898989,207899011,5.40E-05,20421014
10145,4,97190430,97190452,1,207898989,207899011,0.0001,97190441
10146,19,31058643,31058665,1,207898989,207899011,0.000186,31058654
10147,21,19773780,19773802,1,207898989,207899011,-0.000237,19773791
10148,9,115597182,115597204,1,207898989,207899011,-0.000286,115597193
10149,4,148259934,148259956,1,207898989,207899011,-3.00E-06,148259945
10150,2,187798095,187798117,1,207898989,207899011,0.000147,187798106
10151,11,836294,836316,11,836294,836316,0.848005,836305
10152,2,230319037,230319059,11,836294,836316,-4.40E-05,230319048
10153,7,154470647,154470669,11,836294,836316,0,154470658
10154,13,92505521,92505543,11,836294,836316,-2.80E-05,92505532
10155,9,36404369,36404391,11,836294,836316,0.000105,36404380
10156,6,166072453,166072475,11,836294,836316,-6.00E-05,166072464
10157,13,25478653,25478675,11,836294,836316,-0.000109,25478664
10158,7,108934323,108934345,11,836294,836316,-0.00027,108934334
10159,23,143840919,143840941,11,836294,836316,-0.000439,143840930
10160,5,153826908,153826930,11,836294,836316,-0.000156,153826919
10161,10,32418833,32418855,11,836294,836316,7.70E-05,32418844
10162,14,79358055,79358077,11,836294,836316,-4.80E-05,79358066
10163,20,11413789,11413811,11,836294,836316,-0.000151,11413800
10164,8,34009018,34009040,11,836294,836316,0,34009029
10165,2,9239355,9239377,11,836294,836316,-0.000157,9239366
10166,18,34403634,34403656,11,836294,836316,-4.50E-05,34403645
10167,4,23359418,23359440,11,836294,836316,-3.60E-05,23359429
10168,9,123672602,123672624,11,836294,836316,0.000155,123672613
10169,8,118712008,118712030,11,836294,836316,8.90E-05,118712019
10170,1,23761595,23761617,11,836294,836316,-7.60E-05,23761606
10171,4,91585268,91585290,11,836294,836316,0.000178,91585279
10172,10,49041999,49042021,11,836294,836316,-8.40E-05,49042010
10173,1,51538471,51538493,11,836294,836316,0.000103,51538482
10174,2,79756970,79756992,11,836294,836316,0.000183,79756981
10175,11,6641243,6641265,11,836294,836316,9.20E-05,6641254
10176,5,79536533,79536555,11,836294,836316,-9.30E-05,79536544
10177,15,93437051,93437073,11,836294,836316,-0.000149,93437062
10178,2,42809136,42809158,11,836294,836316,0.00016,42809147
10179,3,100488317,100488339,11,836294,836316,-0.000116,100488328
10180,12,100951027,100951049,11,836294,836316,0.000195,100951038
10181,1,219946561,219946583,11,836294,836316,3.50E-05,219946572
10182,7,141061445,141061467,11,836294,836316,0.00023,141061456
10183,9,90062057,90062079,11,836294,836316,-0.000137,90062068
10184,11,119665128,119665150,11,836294,836316,-7.70E-05,119665139
10185,2,69483009,69483031,11,836294,836316,-0.000197,69483020
10186,23,13658648,13658670,11,836294,836316,-0.000228,13658659
10187,23,153057449,153057471,11,836294,836316,0,153057460
10188,9,111851255,111851277,11,836294,836316,-0.000365,111851266
10189,13,26498936,26498958,11,836294,836316,0.000161,26498947
10190,14,98309741,98309763,11,836294,836316,3.00E-05,98309752
10191,22,32327765,32327787,11,836294,836316,0.000408,32327776
10192,8,7042028,7042050,11,836294,836316,0.000121,7042039
10193,7,141768023,141768045,11,836294,836316,-0.000925,141768034
10194,16,22621008,22621030,11,836294,836316,0.000137,22621019
10195,6,7658533,7658555,11,836294,836316,0.000107,7658544
10196,22,22070765,22070787,11,836294,836316,0,22070776
10197,22,44264554,44264576,11,836294,836316,-0.000213,44264565
10198,9,15084752,15084774,11,836294,836316,-0.000458,15084763
10199,1,230437791,230437813,11,836294,836316,0.000129,230437802
10200,7,52315127,52315149,11,836294,836316,-3.40E-05,52315138
10201,5,19467408,19467430,11,836294,836316,0.000297,19467419
10202,5,41788510,41788532,11,836294,836316,3.00E-05,41788521
10203,3,153096223,153096245,11,836294,836316,0.000156,153096234
10204,16,51761155,51761177,11,836294,836316,8.90E-05,51761166
10205,4,72760228,72760250,11,836294,836316,0.00022,72760239
10206,13,91307833,91307855,11,836294,836316,0.000105,91307844
10207,6,71895135,71895157,11,836294,836316,0.00013,71895146
10208,1,7073021,7073043,11,836294,836316,0.000101,7073032
10209,3,194866488,194866510,11,836294,836316,-9.00E-06,194866499
10210,1,215693696,215693718,11,836294,836316,2.40E-05,215693707
10211,11,78129699,78129721,11,836294,836316,-4.60E-05,78129710
10212,1,146478227,146478249,11,836294,836316,-6.60E-05,146478238
10213,23,45452769,45452791,11,836294,836316,-2.80E-05,45452780
10214,8,120370124,120370146,11,836294,836316,-2.30E-05,120370135
10215,2,84942692,84942714,11,836294,836316,-5.30E-05,84942703
10216,11,34179219,34179241,11,836294,836316,-0.000126,34179230
